date_time,daily_usage
2025-12-21,3.0
2025-12-22,6.0
2025-12-23,5.0
2025-12-24,8.0
2025-12-25,15.0
2025-12-26,30.000000000000014
2025-12-27,23.0
2025-12-28,14.200000000000003
2025-12-29,4.799999999999997
2025-12-30,9.0
2025-12-31,5.299999999999997
2026-01-01,0.0
2026-01-02,0.0
2026-01-03,15.700000000000003
2026-01-04,7.099999999999994
2026-01-05,31.900000000000002
2026-01-06,13.0
2026-01-07,14.0
2026-01-08,10.0
2026-01-09,25.0
2026-01-10,17.0
2026-01-11,21.999999999999996
